lastname,firstname,Ccode,Word Count,year,month,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
MacMillan,Harold,200,8064,1960,2,0.59375,0.307291667,0.176757812,0.40625,0.78125,0.46875,0.0625,0.265625,0.0625,0.015625,0.125,0.643410853,0.395348837,0.214999099,0.331606218,0.928704962,Harold MacMillan
MacMillan,Harold,200,7795,1960,3,0.674418605,0.255813953,0.380854516,0.325581395,0.418604651,0.674418605,0.046511628,0.11627907,0.069767442,0,0.093023256,0.608108108,0.292792793,0.225456538,0.22513089,0.949242769,Harold MacMillan
MacMillan,Harold,200,4466,1960,4,0.4,0.175,0.2455,0.6,0.45,0.55,0,0.15,0.2,0.025,0.075,0.682539683,0.317460317,0.343310658,0.388349515,0.866675473,Harold MacMillan
MacMillan,Harold,200,12325,1960,5,0.5,0.19,0.25624,0.5,0.46,0.58,0.04,0.13,0.12,0.03,0.1,0.313043478,0.115942029,0.164173913,0.303030303,0.950250329,Harold MacMillan
MacMillan,Harold,200,14921,1960,7,0.576923077,0.278846154,0.22137574,0.423076923,0.557692308,0.538461538,0.057692308,0.192307692,0.115384615,0.009615385,0.086538462,0.38576779,0.172284644,0.144451458,0.28032345,0.959506869,Harold MacMillan
MacMillan,Harold,200,4505,1961,1,0.705882353,0.343137255,0.323183391,0.294117647,0.529411765,0.617647059,0.029411765,0.205882353,0.088235294,0,0.058823529,0.289473684,0.157894737,0.098753463,0.309090909,0.969476202,Harold MacMillan
MacMillan,Harold,200,10688,1961,10,0.58,0.236666667,0.34,0.42,0.44,0.64,0,0.15,0.11,0.03,0.07,0.480225989,0.274952919,0.12446615,0.36101083,0.955066372,Harold MacMillan
MacMillan,Harold,200,9946,1961,11,0.719298246,0.30994152,0.356602031,0.280701754,0.526315789,0.649122807,0.035087719,0.175438596,0.052631579,0,0.087719298,0.580838323,0.269461078,0.233160027,0.254464286,0.9406691,Harold MacMillan
MacMillan,Harold,200,10171,1961,12,0.469879518,0.13253012,0.38928727,0.530120482,0.289156627,0.674698795,0,0.060240964,0.156626506,0.024096386,0.084337349,0.196261682,0.043613707,0.117058258,0.279461279,0.967286749,Harold MacMillan
MacMillan,Harold,200,8960,1961,2,0.607843137,0.320261438,0.257208766,0.392156863,0.62745098,0.549019608,0,0.254901961,0.098039216,0.039215686,0.058823529,0.525,0.264583333,0.192625,0.241706161,0.953441351,Harold MacMillan
MacMillan,Harold,200,9893,1961,3,0.473684211,0.16374269,0.233979686,0.526315789,0.526315789,0.561403509,0.035087719,0.140350877,0.087719298,0.052631579,0.122807018,0.397849462,0.188172043,0.152480055,0.234567901,0.964233073,Harold MacMillan
MacMillan,Harold,200,4807,1961,4,0.692307692,0.230769231,0.45147929,0.307692308,0.538461538,0.711538462,0,0.134615385,0.019230769,0,0.134615385,0.487179487,0.235042735,0.192110454,0.4,0.923155819,Harold MacMillan
MacMillan,Harold,200,9773,1961,5,0.582089552,0.2039801,0.357897082,0.417910448,0.417910448,0.656716418,0.029850746,0.104477612,0.104477612,0,0.104477612,0.392405063,0.132911392,0.167056561,0.297777778,0.950254268,Harold MacMillan
MacMillan,Harold,200,10969,1961,6,0.588235294,0.284313725,0.317474048,0.411764706,0.323529412,0.617647059,0.029411765,0.147058824,0.161764706,0.029411765,0.014705882,0.556962025,0.23628692,0.272808845,0.300884956,0.917915923,Harold MacMillan
MacMillan,Harold,200,13933,1961,7,0.793103448,0.37164751,0.382956797,0.206896552,0.459770115,0.666666667,0.045977011,0.183908046,0.057471264,0,0.045977011,0.427419355,0.163978495,0.205593132,0.259701493,0.946607157,Harold MacMillan
MacMillan,Harold,200,6991,1961,8,0.466666667,0.207407407,0.190518519,0.533333333,0.4,0.511111111,0.111111111,0.111111111,0.177777778,0,0.088888889,0.603053435,0.302798982,0.242281918,0.255681818,0.938052919,Harold MacMillan
MacMillan,Harold,200,7602,1962,10,0.368421053,0.201754386,0.185595568,0.631578947,0.526315789,0.473684211,0.026315789,0.184210526,0.236842105,0,0.078947368,0.308641975,0.187242798,0.129949703,0.19,0.975309556,Harold MacMillan
MacMillan,Harold,200,17028,1962,11,0.603603604,0.276276276,0.286486486,0.396396396,0.522522523,0.594594595,0.018018018,0.189189189,0.099099099,0.027027027,0.072072072,0.539936102,0.254526092,0.18479519,0.261792453,0.951622014,Harold MacMillan
MacMillan,Harold,200,5298,1962,12,0.878787879,0.464646465,0.323415978,0.121212121,0.545454545,0.606060606,0.090909091,0.242424242,0.03030303,0,0.03030303,0.483870968,0.365591398,0.170863684,0.261904762,0.955249988,Harold MacMillan
MacMillan,Harold,200,13694,1962,2,0.688888889,0.285185185,0.341037037,0.311111111,0.6,0.633333333,0.022222222,0.188888889,0.033333333,0.011111111,0.111111111,0.376068376,0.198005698,0.141617357,0.277777778,0.960661845,Harold MacMillan
MacMillan,Harold,200,13076,1962,3,0.698924731,0.279569892,0.412001387,0.301075269,0.494623656,0.688172043,0,0.161290323,0.053763441,0.010752688,0.086021505,0.460784314,0.179738562,0.185467128,0.313131313,0.941924435,Harold MacMillan
MacMillan,Harold,200,10926,1962,4,0.67032967,0.32967033,0.269943244,0.32967033,0.615384615,0.571428571,0.032967033,0.230769231,0.065934066,0.021978022,0.076923077,0.234285714,0.08,0.166641633,0.342105263,0.94299102,Harold MacMillan
MacMillan,Harold,200,12419,1962,5,0.535353535,0.242424242,0.214202632,0.464646465,0.565656566,0.535353535,0.050505051,0.181818182,0.111111111,0.02020202,0.101010101,0.429951691,0.199677939,0.174347126,0.323529412,0.943593577,Harold MacMillan
MacMillan,Harold,200,15136,1962,7,0.683168317,0.313531353,0.323830997,0.316831683,0.514851485,0.623762376,0.02970297,0.188118812,0.079207921,0.00990099,0.069306931,0.480144404,0.281588448,0.135482021,0.267195767,0.963799777,Harold MacMillan
MacMillan,Harold,200,20349,1963,1,0.417218543,0.134657837,0.208455769,0.582781457,0.635761589,0.523178808,0.039735099,0.145695364,0.119205298,0,0.17218543,0.258883249,0.11928934,0.113195393,0.27706422,0.968637607,Harold MacMillan
MacMillan,Harold,200,8996,1963,2,0.768115942,0.45410628,0.28720857,0.231884058,0.753623188,0.536231884,0.014492754,0.333333333,0.072463768,0,0.043478261,0.696428571,0.386904762,0.238903061,0.38121547,0.908926457,Harold MacMillan
MacMillan,Harold,200,8589,1963,3,0.824561404,0.385964912,0.411265005,0.175438596,0.456140351,0.684210526,0.035087719,0.192982456,0.035087719,0.01754386,0.035087719,0.461077844,0.205588822,0.17619133,0.254464286,0.955165599,Harold MacMillan
MacMillan,Harold,200,12832,1963,4,0.59375,0.296875,0.257617187,0.40625,0.5625,0.5625,0.015625,0.21875,0.109375,0.03125,0.0625,0.193277311,0.148459384,0.0598969,0.21192053,0.987306617,Harold MacMillan
MacMillan,Harold,200,13645,1963,5,0.4375,0.104166667,0.269335937,0.5625,0.59375,0.578125,0.03125,0.109375,0.09375,0,0.1875,0.330769231,0.183333333,0.114414201,0.197530864,0.977399664,Harold MacMillan
MacMillan,Harold,200,13803,1963,6,0.258064516,0.053763441,0.223933403,0.741935484,0.35483871,0.532258065,0.032258065,0.064516129,0.225806452,0.032258065,0.112903226,0.229166667,0.085648148,0.111834491,0.177142857,0.980189319,Harold MacMillan
MacMillan,Harold,200,13146,1963,7,0.75,0.367424242,0.342355372,0.25,0.454545455,0.636363636,0.045454545,0.193181818,0.079545455,0.011363636,0.034090909,0.495412844,0.24617737,0.173099907,0.287581699,0.950219634,Harold MacMillan
Major,John,200,8261,1990,12,0.835051546,0.542955326,0.244212988,0.164948454,0.804123711,0.463917526,0.072164948,0.381443299,0.06185567,0,0.020618557,0.450292398,0.272904483,0.095106187,0.361940299,0.965577238,John Major
Major,John,200,17564,1991,1,0.626086957,0.323188406,0.25568242,0.373913043,0.591304348,0.556521739,0.026086957,0.230434783,0.108695652,0.013043478,0.065217391,0.203703704,0.025462963,0.105195473,0.347432024,0.963451724,John Major
Major,John,200,6390,1991,10,0.574468085,0.397163121,0.157990041,0.425531915,0.936170213,0.361702128,0.042553191,0.382978723,0.106382979,0.021276596,0.085106383,0.30952381,0.162698413,0.115731293,0.218604651,0.974700601,John Major
Major,John,200,16782,1991,11,0.724489796,0.454081633,0.233132028,0.275510204,0.775510204,0.479591837,0.035714286,0.346938776,0.086734694,0.010204082,0.040816327,0.432835821,0.214925373,0.130781911,0.369114878,0.951726451,John Major
Major,John,200,15887,1991,12,0.510204082,0.31292517,0.160905178,0.489795918,0.775510204,0.428571429,0.027210884,0.299319728,0.136054422,0.020408163,0.088435374,0.382022472,0.173220974,0.133518495,0.292246521,0.960979684,John Major
Major,John,200,12166,1991,2,0.798816568,0.526627219,0.265824026,0.201183432,0.958579882,0.443786982,0.023668639,0.431952663,0.041420118,0.01183432,0.047337278,0.262745098,0.073202614,0.105808535,0.398584906,0.957826315,John Major
Major,John,200,8748,1991,3,0.867924528,0.581761006,0.276326095,0.132075472,0.924528302,0.443396226,0.047169811,0.443396226,0.028301887,0.018867925,0.018867925,0.27638191,0.110552764,0.080326254,0.347540984,0.972083335,John Major
Major,John,200,6683,1991,5,0.930232558,0.647286822,0.349378042,0.069767442,0.953488372,0.441860465,0.011627907,0.511627907,0.023255814,0,0.011627907,0.375,0.2734375,0.076269531,0.401869159,0.969349628,John Major
Major,John,200,8525,1991,6,0.829457364,0.519379845,0.296917253,0.170542636,0.868217054,0.503875969,0.015503876,0.395348837,0.046511628,0,0.03875969,0.225,0.058333333,0.0855625,0.446366782,0.961807742,John Major
Major,John,200,22438,1991,7,0.732793522,0.371120108,0.257722631,0.267206478,0.48582996,0.570850202,0.097165992,0.198380567,0.064777328,0.024291498,0.044534413,0.494780793,0.281141267,0.119093798,0.340220386,0.959481862,John Major
Major,John,200,5452,1992,1,0.841269841,0.53968254,0.304006047,0.158730159,0.825396825,0.507936508,0.015873016,0.396825397,0.063492063,0,0.015873016,0.210084034,0.095238095,0.070743592,0.346153846,0.975511834,John Major
Major,John,200,9131,1992,10,0.741935484,0.47311828,0.233298647,0.258064516,0.88172043,0.451612903,0.032258065,0.387096774,0.053763441,0.021505376,0.053763441,0.48502994,0.199600798,0.191595253,0.357692308,0.931467852,John Major
Major,John,200,14743,1992,11,0.68627451,0.383442266,0.245418429,0.31372549,0.679738562,0.529411765,0.032679739,0.281045752,0.08496732,0.013071895,0.058823529,0.651877133,0.343572241,0.239734883,0.343049327,0.91775911,John Major
Major,John,200,8960,1992,12,0.666666667,0.369047619,0.220408163,0.333333333,0.833333333,0.488095238,0.035714286,0.30952381,0.05952381,0,0.107142857,0.414141414,0.13973064,0.160759106,0.29787234,0.952114309,John Major
Major,John,200,12010,1992,2,0.675324675,0.387445887,0.204790015,0.324675325,0.727272727,0.487012987,0.058441558,0.292207792,0.077922078,0.012987013,0.071428571,0.234567901,0.126200274,0.080343444,0.38790932,0.968834029,John Major
Major,John,200,5436,1992,3,0.777777778,0.586419753,0.275720165,0.222222222,0.962962963,0.37037037,0.018518519,0.5,0.092592593,0,0.018518519,0.361344538,0.274509804,0.101249912,0.312138728,0.968395981,John Major
Major,John,200,13480,1992,5,0.529411765,0.287581699,0.191592977,0.470588235,0.705882353,0.483660131,0.026143791,0.254901961,0.130718954,0.006535948,0.098039216,0.511705686,0.304347826,0.119016566,0.338495575,0.959713419,John Major
Major,John,200,20982,1992,6,0.648780488,0.391869919,0.200761452,0.351219512,0.790243902,0.463414634,0.03902439,0.32195122,0.092682927,0.009756098,0.073170732,0.610705596,0.308191403,0.210854778,0.332792208,0.929829173,John Major
Major,John,200,7301,1992,7,0.650793651,0.333333333,0.232653061,0.349206349,0.73015873,0.523809524,0.031746032,0.26984127,0.047619048,0.031746032,0.095238095,0.6,0.326190476,0.163428571,0.310344828,0.949280788,John Major
Major,John,200,4521,1992,9,0.466666667,0.17037037,0.236740741,0.533333333,0.577777778,0.555555556,0.022222222,0.155555556,0.111111111,0.022222222,0.133333333,0.425742574,0.112211221,0.258660916,0.308219178,0.920275745,John Major
Major,John,200,4221,1993,1,0.851851852,0.543209877,0.325925926,0.148148148,0.851851852,0.518518519,0,0.407407407,0.055555556,0,0.018518519,0.012658228,0.033755274,0.058996956,0.406015038,0.976046349,John Major
Major,John,200,14826,1993,11,0.699346405,0.409586057,0.242035115,0.300653595,0.640522876,0.522875817,0.045751634,0.281045752,0.111111111,0,0.039215686,0.220630372,0.066857689,0.074076568,0.304780876,0.977422879,John Major
Major,John,200,20900,1993,12,0.69047619,0.378968254,0.224234694,0.30952381,0.619047619,0.523809524,0.071428571,0.25,0.089285714,0.005952381,0.05952381,0.351129363,0.169746749,0.0960876,0.25648855,0.975354631,John Major
Major,John,200,10336,1993,2,0.732283465,0.448818898,0.231595263,0.267716535,0.755905512,0.488188976,0.047244094,0.330708661,0.086614173,0,0.047244094,0.37398374,0.192411924,0.092801904,0.340482574,0.968402569,John Major
Major,John,200,12554,1993,3,0.721212121,0.470707071,0.236319559,0.278787879,0.860606061,0.454545455,0.024242424,0.381818182,0.090909091,0,0.048484848,0.31010453,0.1242741,0.110675133,0.365044248,0.959598679,John Major
Major,John,200,8283,1993,4,0.82300885,0.457227139,0.3227974,0.17699115,0.725663717,0.575221239,0.017699115,0.318584071,0.026548673,0.017699115,0.044247788,0.361445783,0.170682731,0.12878502,0.405017921,0.947839759,John Major
Major,John,200,7654,1993,5,0.595959596,0.34006734,0.204407713,0.404040404,0.96969697,0.424242424,0.01010101,0.363636364,0.04040404,0.01010101,0.151515152,0.321212121,0.151515152,0.100033058,0.375,0.962487603,John Major
Major,John,200,16466,1993,6,0.715976331,0.41025641,0.225657365,0.284023669,0.686390533,0.50887574,0.059171598,0.289940828,0.071005917,0.017751479,0.053254438,0.45308311,0.210902592,0.156207548,0.311808118,0.951293218,John Major
Major,John,200,12194,1993,7,0.739837398,0.425474255,0.236327583,0.260162602,0.715447154,0.512195122,0.056910569,0.300813008,0.06504065,0.008130081,0.056910569,0.282051282,0.0997151,0.13802323,0.344537815,0.952445778,John Major
Major,John,200,10528,1994,1,0.743589744,0.404558405,0.309051063,0.256410256,0.581196581,0.58974359,0.025641026,0.256410256,0.094017094,0,0.034188034,0.466101695,0.254237288,0.116202241,0.331444759,0.961485376,John Major
Major,John,200,9438,1994,10,0.787234043,0.453900709,0.274784971,0.212765957,0.680851064,0.542553191,0.042553191,0.308510638,0.053191489,0.021276596,0.031914894,0.447916667,0.206597222,0.1546875,0.328671329,0.949158654,John Major
Major,John,200,10619,1994,11,0.517857143,0.294642857,0.169260204,0.482142857,0.785714286,0.446428571,0.017857143,0.294642857,0.098214286,0.044642857,0.098214286,0.454545455,0.23553719,0.139689912,0.316384181,0.955804322,John Major
Major,John,200,10358,1994,12,0.62,0.373333333,0.21352,0.38,0.68,0.49,0.03,0.29,0.13,0.01,0.05,0.396694215,0.166666667,0.179933065,0.292397661,0.947387993,John Major
Major,John,200,8102,1994,2,0.747126437,0.490421456,0.19556084,0.252873563,0.873563218,0.413793103,0.08045977,0.379310345,0.068965517,0,0.057471264,0.445026178,0.254799302,0.101932513,0.31294964,0.968100257,John Major
Major,John,200,13856,1994,3,0.733333333,0.456565657,0.250247934,0.266666667,0.860606061,0.478787879,0.018181818,0.36969697,0.072727273,0,0.060606061,0.422222222,0.202469136,0.126650206,0.379310345,0.951960267,John Major
Major,John,200,7067,1994,4,0.828571429,0.50952381,0.304489796,0.171428571,0.771428571,0.528571429,0.014285714,0.371428571,0.042857143,0.028571429,0.014285714,0.367647059,0.178921569,0.096237024,0.339805825,0.967298099,John Major
Major,John,200,8772,1994,5,0.80952381,0.543650794,0.262244898,0.19047619,0.880952381,0.452380952,0.035714286,0.416666667,0.071428571,0,0.023809524,0.36416185,0.148362235,0.121039794,0.326848249,0.960438355,John Major
Major,John,200,10463,1994,6,0.754716981,0.449685535,0.256888572,0.245283019,0.716981132,0.518867925,0.037735849,0.320754717,0.075471698,0.009433962,0.037735849,0.458515284,0.190684134,0.177132396,0.31641791,0.943952137,John Major
Major,John,200,8684,1994,7,0.663157895,0.371929825,0.231734072,0.336842105,0.610526316,0.526315789,0.052631579,0.252631579,0.115789474,0,0.052631579,0.546511628,0.317829457,0.131800973,0.355805243,0.953104523,John Major
Major,John,200,15713,1995,1,0.72327044,0.49475891,0.226011629,0.27672956,0.981132075,0.389937107,0.031446541,0.440251572,0.056603774,0.012578616,0.06918239,0.359477124,0.156862745,0.110393438,0.341935484,0.962252566,John Major
Major,John,200,5799,1995,10,0.884615385,0.525641026,0.328106509,0.115384615,0.846153846,0.538461538,0.019230769,0.384615385,0,0.019230769,0.038461538,0.312977099,0.165394402,0.100332148,0.284153005,0.971490318,John Major
Major,John,200,16481,1995,11,0.75308642,0.382716049,0.281938729,0.24691358,0.518518519,0.586419753,0.074074074,0.216049383,0.055555556,0.024691358,0.043209877,0.304347826,0.104166667,0.120203214,0.305660377,0.96325864,John Major
Major,John,200,10593,1995,12,0.698924731,0.379928315,0.246340617,0.301075269,0.731182796,0.52688172,0.032258065,0.290322581,0.053763441,0.021505376,0.075268817,0.569892473,0.290322581,0.227193895,0.333333333,0.924268702,John Major
Major,John,200,15513,1995,2,0.724550898,0.421157685,0.2366883,0.275449102,0.574850299,0.526946108,0.065868263,0.269461078,0.089820359,0.02994012,0.017964072,0.481727575,0.235880399,0.157757641,0.356837607,0.943706141,John Major
Major,John,200,15878,1995,3,0.795454545,0.462121212,0.264411157,0.204545455,0.715909091,0.528409091,0.051136364,0.318181818,0.045454545,0.017045455,0.039772727,0.414965986,0.173469388,0.174399556,0.374468085,0.934692932,John Major
Major,John,200,5555,1995,4,0.75,0.520833333,0.269921875,0.25,1,0.421875,0,0.453125,0.078125,0,0.046875,0.317829457,0.160206718,0.090968091,0.331606218,0.969834415,John Major
Major,John,200,14140,1995,5,0.7,0.391666667,0.2515,0.3,0.683333333,0.533333333,0.033333333,0.283333333,0.083333333,0.008333333,0.058333333,0.2125,0.077083333,0.091773438,0.272727273,0.974970881,John Major
Major,John,200,18322,1995,6,0.572916667,0.315972222,0.198372396,0.427083333,0.666666667,0.494791667,0.036458333,0.255208333,0.119791667,0.015625,0.078125,0.348717949,0.155555556,0.12225641,0.329896907,0.959667988,John Major
Major,John,200,6414,1995,7,0.768115942,0.507246377,0.26805293,0.231884058,0.811594203,0.47826087,0.014492754,0.391304348,0.086956522,0.014492754,0.014492754,0.461538462,0.251282051,0.138556213,0.346733668,0.951957896,John Major
Major,John,200,21612,1996,1,0.739130435,0.425120773,0.268220962,0.260869565,0.676328502,0.541062802,0.033816425,0.29468599,0.086956522,0,0.043478261,0.522727273,0.271212121,0.195404959,0.319938176,0.937482494,John Major
Major,John,200,8808,1996,10,0.771428571,0.450793651,0.202829932,0.228571429,0.723809524,0.476190476,0.104761905,0.304761905,0.038095238,0.019047619,0.057142857,0.373831776,0.171339564,0.113022971,0.329153605,0.962798082,John Major
Major,John,200,8634,1996,11,0.625,0.4140625,0.196533203,0.375,0.78125,0.4375,0.03125,0.34375,0.1328125,0.0078125,0.046875,0.253588517,0.137161085,0.074032188,0.379821958,0.971880949,John Major
Major,John,200,11764,1996,12,0.628318584,0.333333333,0.213595426,0.371681416,0.672566372,0.513274336,0.044247788,0.256637168,0.079646018,0.026548673,0.079646018,0.379310345,0.136494253,0.192122473,0.327536232,0.937072929,John Major
Major,John,200,20249,1996,2,0.862068966,0.421455939,0.403884265,0.137931034,0.563218391,0.666666667,0.028735632,0.235632184,0.017241379,0.005747126,0.045977011,0.342342342,0.125375375,0.15513757,0.281553398,0.95632049,John Major
Major,John,200,12474,1996,3,0.68,0.376,0.2040448,0.32,0.64,0.504,0.08,0.256,0.08,0.016,0.064,0.436293436,0.163449163,0.152749661,0.325520833,0.950276803,John Major
Major,John,200,10890,1996,4,0.580952381,0.33968254,0.173442177,0.419047619,0.723809524,0.457142857,0.057142857,0.276190476,0.123809524,0,0.085714286,0.300613497,0.120654397,0.127765441,0.391791045,0.949942644,John Major
